序号,申请人,单位,院系,高校名称,人才称号,入选年份,数据来源,原始链接
39,张家超,河北工业大学,食品科学与工程学院,河北工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
40,邓士伟,河北大学,材料科学与工程学院,河北大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
41,申怀彬,河南大学,纳米材料与器件工程学院,河南大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
42,康旭东,湖南大学,人工智能与机器人学院,湖南大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
43,黄加东,湖南大学,电气与信息工程学院,湖南大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
44,宋国宝,湖南大学,化学化工学院,湖南大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
45,曾祥志,华北电力大学,化学与环境学院,华北电力大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
46,杨海峰,华中科技大学,光学与电子信息学院,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
47,伍冬睿,华中科技大学,人工智能与自动化学院,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
48,夏丽敏,华中科技大学,同济医学院附属同济医院,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
49,夏天,华中科技大学,同济医学院附属同济医院心血管内科,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
50,陈琛,华中科技大学,同济医学院附属同济医院妇产科,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
51,孙朝阳,华中科技大学,同济医学院附属同济医院儿科,华中科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
52,罗晓冬,华中师范大学,化学学院,华中师范大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
53,贾珍珍,吉林大学,物理学院,吉林大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
54,孙万军,吉林大学,电子科学与工程学院,吉林大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
55,刘磊,吉林大学,电子科学与工程学院,吉林大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
56,李彬,辽宁工业大学,电气工程学院,辽宁工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
57,李永明,辽宁省农业科学院,园艺研究所,辽宁省农业科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
58,牛建钦,陆军军医大学,基础医学院,陆军军医大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
59,曾文,陆军军医大学,新桥医院检验科,陆军军医大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
60,花嵘,陆军军医大学,新桥医院重症医学科,陆军军医大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
61,周贤,南昌大学,空间科学与技术研究院,南昌大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
62,黄新颖,南京理工大学,材料学院,南京理工大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
63,胡延庆,南京理工大学,统计与金融数学系,南京理工大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
64,刘庆庆,南京林业大学,生物与环境学院,南京林业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
65,林峰,南京农业大学,动物医学院,南京农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
66,徐君浩,南京大学,生命科学学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
67,应佚伦,南京大学,化学化工学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
68,朱从青,南京大学,化学化工学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
69,荣侠,南京大学,化学化工学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
70,李劲,南京大学,化学化工学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
71,韦朝东,南京大学,环境学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
72,张健,南京大学,环境学院,南京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
73,钟秦,南京工业大学,化学与分子工程学院,南京工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
74,王辅臣,南京工业大学,化学与分子工程学院,南京工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
75,王清,南京航空航天大学,电子信息工程学院,南京航空航天大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
76,程鑫,南京航空航天大学,航天学院,南京航空航天大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
77,丁利军,南京医科大学,鼓楼临床医学院,南京医科大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
78,王军,南京医科大学,基础医学院,南京医科大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
79,宋伟,南京农业大学,资源与环境科学学院,南京农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
80,刘培建,南京农业大学,商学院,南京农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
81,张晓松,南开大学,化学学院,南开大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
82,王景然,南开大学,化学学院,南开大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
83,王鑫,南开大学,环境科学与工程学院,南开大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
84,贡红日,南开大学,生命科学学院,南开大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
85,刘阳,南开大学,化学学院,南开大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
86,金仙,内蒙古农业大学,林学院,内蒙古农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
87,李岳坦,内蒙古大学,物理科学与技术学院,内蒙古大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
88,徐增飞,清华大学,基础医学院,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
89,郭伟,清华大学,化学系,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
90,郑振扬,清华大学,岩土工程研究所,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
91,许继芳,山东大学,齐鲁交通学院,山东大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
92,张存生,山东大学,材料科学与工程学院,山东大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
93,朱勇勇,山东第一医科大学,附属中心医院内分泌科,山东第一医科大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
94,杨臻,上海交通大学,机械工程与自动化学院,上海交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
95,颜徐州,上海交通大学,化学化工学院,上海交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
96,蔡子微,上海交通大学,物理与天文学院,上海交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
97,史吉平,上海师范大学,生命与环境科学学院,上海师范大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
98,文振翼,上海交通大学,化学化工学院,上海交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
99,包小华,深圳大学,光电工程学院,深圳大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
100,丁明,四川大学,高分子科学与工程学院,四川大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
101,刘朝明,四川大学,高分子科学与工程学院,四川大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
102,吴锦荣,四川大学,生命科学学院,四川大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
103,郑晓东,天津大学,医学工程与转化医学研究院,天津大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
104,张鹏,同济大学,测绘与地理信息学院,同济大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
105,李明,温州医科大学,眼视光医院,温州医科大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
106,周宇,武汉大学,生命科学学院,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
107,张诗钟,武汉大学,人民医院神经内科,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
108,王健,西安交通大学,建筑设备科学与工程学院,西安交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
109,吕玉伟,西安交通大学,生物医学工程学院,西安交通大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
110,吴少伟,西北工业大学,电子信息学院,西北工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
111,张艳宁,西北工业大学,计算机学院,西北工业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
112,王栋,西北农林科技大学,资源环境学院,西北农林科技大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
113,李新荣,中国科学院植物研究所,生态环境研究中心,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
114,赵忠贤,中国科学院物理研究所,超导国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
115,陈仙辉,中国科学技术大学,物理学院,中国科学技术大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
116,潘建伟,中国科学技术大学,量子信息科学国家实验室,中国科学技术大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
117,包信和,中国科学院大连化学物理研究所,催化基础国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
118,田刚,北京大学,数学科学学院,北京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
119,薛其坤,清华大学,物理系,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
120,施一公,清华大学,生命科学学院,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
121,饶毅,北京大学,生命科学学院,北京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
122,高福,中国疾病预防控制中心,病毒病预防控制所,中国疾病预防控制中心,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
123,陈薇,军事医学科学院,生物工程研究所,军事医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
124,王辰,中国医学科学院北京协和医学院,呼吸病学研究院,中国医学科学院北京协和医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
125,黄荷凤,上海交通大学医学院,附属国际和平妇幼保健院,上海交通大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
126,董家鸿,清华大学附属北京清华长庚医院,肝胆胰外科中心,清华大学附属北京清华长庚医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
127,陆林,北京大学第六医院,精神卫生研究所,北京大学第六医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
128,乔杰,北京大学第三医院,妇产科,北京大学第三医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
129,赵继宗,首都医科大学附属北京天坛医院,神经外科,首都医科大学附属北京天坛医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
130,葛均波,复旦大学附属中山医院,心内科,复旦大学附属中山医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
131,曾益新,北京医院,肿瘤内科,北京医院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
132,王陇德,中国医学科学院,基础医学研究所,中国医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
133,刘德培,中国医学科学院,基础医学研究所,中国医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
134,程京,清华大学医学院,生物医学工程系,清华大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
135,曹雪涛,中国人民解放军第二军医大学,免疫学研究所,中国人民解放军第二军医大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
136,贺福初,军事医学科学院,放射与辐射医学研究所,军事医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
137,张学敏,军事医学科学院,毒物药物研究所,军事医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
138,吴祖泽,军事医学科学院,细胞生物学研究所,军事医学科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
139,陈竺,上海交通大学医学院,附属瑞金医院,上海交通大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
140,陈赛娟,上海交通大学医学院,附属瑞金医院,上海交通大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
141,王振义,上海交通大学医学院,附属瑞金医院,上海交通大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
142,陈国强,上海交通大学医学院,附属瑞金医院,上海交通大学医学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
143,葛剑平,北京师范大学,生命科学学院,北京师范大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
144,方精云,北京大学,生命科学学院,北京大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
145,贺克斌,清华大学,环境科学与工程系,清华大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
146,曲久辉,中国科学院生态环境研究中心,环境水质学国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
147,江桂斌,中国科学院生态环境研究中心,环境化学与生态毒理学国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
148,傅伯杰,中国科学院生态环境研究中心,城市与区域生态国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
149,吕永龙,中国科学院生态环境研究中心,系统生态重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
150,于贵瑞,中国科学院地理科学与资源研究所,生态系统网络观测与模拟重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
151,周成虎,中国科学院地理科学与资源研究所,资源与环境信息系统国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
152,郭华东,中国科学院遥感与数字地球研究所,遥感科学国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
153,李德仁,武汉大学,测绘遥感信息工程国家重点实验室,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
154,龚健雅,武汉大学,测绘遥感信息工程国家重点实验室,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
155,李建成,武汉大学,测绘学院,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
156,宁津生,武汉大学,测绘学院,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
157,刘经南,武汉大学,测绘学院,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
158,张祖勋,武汉大学,测绘遥感信息工程国家重点实验室,武汉大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
159,陈俊勇,国家测绘地理信息局,大地测量与地球动力学国家重点实验室,国家测绘地理信息局,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
160,许厚泽,中国科学院测量与地球物理研究所,大地测量与地球动力学国家重点实验室,中国科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
161,杨元喜,中国人民解放军信息工程大学,测绘学院,中国人民解放军信息工程大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
162,王任享,中国人民解放军总参谋部测绘研究所,摄影测量与遥感国家重点实验室,中国人民解放军总参谋部测绘研究所,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
163,张福锁,中国农业大学,资源与环境学院,中国农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
164,朱有勇,云南农业大学,植物保护学院,云南农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
165,陈文新,中国农业大学,资源与环境学院,中国农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
166,方智远,中国农业科学院蔬菜花卉研究所,蔬菜遗传育种研究室,中国农业科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
167,喻树迅,中国农业科学院棉花研究所,棉花遗传育种研究室,中国农业科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
168,万建民,南京农业大学,农学院,南京农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
169,陈温福,沈阳农业大学,水稻研究所,沈阳农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
170,程式华,中国水稻研究所,水稻遗传育种研究室,中国水稻研究所,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
171,李登海,山东登海种业股份有限公司,玉米育种研究室,山东登海种业股份有限公司,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
172,荣廷昭,四川农业大学,玉米研究所,四川农业大学,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
173,李立会,中国农业科学院作物科学研究所,小麦遗传育种研究室,中国农业科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
174,刘旭,中国农业科学院作物科学研究所,作物遗传育种研究室,中国农业科学院,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
175,侯云德,中国疾病预防控制中心病毒病预防控制所,病毒基因工程国家重点实验室,中国疾病预防控制中心,国家杰出青年科学基金获得者,2025,willnanobio.com,https://www.willnanobio.com
